patient_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128
MMRF_1021,-16.299905346888615,-1.320466900511213,11.822699275144334,11.135297071210491,1.0778192486309852,0.30781465078285347,7.944206697603774,1.077349452724428,-11.662505805933744,-2.592776709545263,-2.6084565481813233,-3.0717549590104234,2.8631460784017304,0.20498668929506417,0.16427001327481472,-1.7335497622093892,1.6821625855428752,-2.851308896669557,-3.372849096445637,2.387682212558702,-7.775919823992494,-0.14200211928676634,-0.47980436189644965,1.1906637556447146,4.2432009810896885,-0.2678637118223954,-2.4395098138069446,-0.09836211484493351,1.3511458850574727,0.4726559188756652,1.657373548777546,1.795483643181705,-1.571249091851946,-1.3287686678658561,-1.8595242248446773,1.4824805951597464,-1.9687355464198562,-2.003004904787327,0.6008243156929088,-0.6376884536290112,2.4505095450214442,-0.8332526546742081,0.7090604548579399,-1.2524252872584873,-0.6593967762692099,-3.5132409833108795,-2.7692924334028097,0.2717092804206604,1.575280705268149,-4.787664641666521,0.13971879527635406,-0.38293450192451106,-2.869076705125645,0.3443988251399455,2.200828788068535,-0.3944095480669195,-1.7023176875412251,-0.9497979387601673,-0.4526645510271354,0.7086880776000923,-1.1846501745707247,0.6675302970344936,0.018281242686894964,0.5389151761446743,0.4533831932533653,0.0737993065236578,0.07826055054351261,-3.3866067007820013,-0.493326566222994,0.9985839744612338,-0.2785657881382712,-1.0013102038196193,1.2266235193684938,0.11513124938986505,-0.20005086562470722,-0.2137799567795776,-0.6663241984546628,1.9677432162150716,-1.1434361052907984,1.7441423308360495,3.9936431402907266,1.5125077538762017,0.0608832855164424,-1.8759196112391694,0.18533258487515525,1.5501447553289376,-0.1297235223788156,-1.0754189259099918,-1.375623389127194,2.9917554484723445,-0.6570764550633829,0.8504438198333585,2.1013584272315176,-1.5652928201513763,-0.6056086062773389,-1.389602872504218,0.6458441697777514,3.3385220383686742,0.4419271861120867,0.26249033411043343,1.1943766616558709,-0.9620806679857682,-1.7186747604535875,0.3686886757001807,-1.8686229932164413,-2.910342043741241,0.6912487546340457,-1.6191113030475237,-0.8231085430630538,-0.8024569149656441,-0.31415026888119557,0.2514282086461794,-0.2712498438963917,1.1214927974404212,-1.9298781060437797,-0.7560583171087424,0.42529076964031814,0.6298606423604202,0.7373363356197598,-0.7646904394543634,-0.849006524430715,0.028634858088402597,2.3340820978784116,1.3629899959848535,-0.24867936219191275,1.2826226719868847,-0.5590239893638884,-0.3384745911550685
MMRF_1024,-13.343434724291981,-1.712099348528298,-1.379611118134062,5.892097405350896,-5.4246508691571815,17.56384172182315,2.1511331760583143,-7.7162692422081065,12.408549491327333,-7.624606790380517,3.97179678118477,-1.6574868544815464,6.33901268586181,-0.8552166129140785,-3.9496806457770717,2.7744778184838226,-0.8169627212154753,-0.8254842130374789,-7.217687390937517,-1.1472041078809203,-1.7309271059980746,0.518726660904321,-2.301715377404363,-8.207667217129261,2.1930107527966114,-1.923990897090402,3.7215759017665087,1.9143974943100361,3.0094011869788853,1.7755723674639217,2.9229369425956517,-2.6020975869017224,-0.8534484830255606,-3.8336577049886573,-3.03759710004912,-0.5893985713085168,-3.3102571130048277,-3.3471815411515937,0.9386129930110113,-0.47266764115149146,3.8614343650652323,-1.7823617165499543,4.823351230718407,3.712157765786656,-2.904764246454879,1.1800509666763568,-1.736395181486513,6.087932085148172,-0.02758757235316389,-1.4637384131006776,-2.806033831207165,-6.311008637636414,1.6572202891779673,-2.4261874688884144,2.5597980761162895,1.5502306176516536,3.033888956181861,-1.5043679646611905,-1.062509176873044,-2.184220779259532,-0.9862869447030266,-2.171430816303571,-0.13095053187244377,4.560718579292676,0.44553454809494253,0.3675153283410949,1.0532298342080406,-2.397624595246117,-1.3596112429220104,0.9595325375835398,-1.203894858880143,1.2776687755805103,0.03594755420839681,0.9231138485490838,0.6252798681608382,-0.0017852606127344262,-1.1174470231403308,2.4130920125100097,-0.7650895361368516,2.8161166408860168,1.6890883401457812,1.8045655677974486,-1.1258779632813827,-2.2221535628755076,1.7325578256118856,1.2701697817444002,-2.915170379245094,-0.16027816621182808,0.16650627807086268,1.753183156977984,-0.3239856497032562,-0.4112149330965955,0.8515763195275463,-1.5849814605592307,-3.2270152793116473,0.1722687382194307,-1.3691280111186221,1.420037991351675,-0.3510680813540388,0.6768797376374807,2.686125035324622,1.6541256520093033,-0.700258959109946,-2.151955209668189,-0.32157515592829333,-1.5420760502622024,-1.7078010069378748,1.1850957748477993,2.0841483940211374,-0.6495949169498438,-2.2591103585023493,0.9779577400735568,-0.5849154723705705,0.7126999417732005,-1.8591644938342116,-0.3147416496399615,-0.48249438279568885,0.1653979568341517,0.5362681884916944,0.2367709170796778,-0.5863195631066117,0.9240349239449208,-0.35829754483358245,0.11350722040639834,-1.1300367107446223,1.5446707352067572,-1.590808795307794,-0.625488541774009
MMRF_1029,-12.973662609670441,-2.41701208869758,1.2993919385108785,-4.466394914052129,0.18130169525584222,13.89201310828318,1.2206360415245228,-3.205485592978654,0.7625372782812025,-2.4584801302246153,5.144201484029556,-7.4759312323593194,2.6687038352617107,-1.327861032482213,0.05807261229869328,3.2800326074229536,2.3029995238530323,0.04453154699734575,-2.949127174727426,-3.106551667532107,-6.600301365226734,-0.48856010600861405,-2.9012195555127156,0.5817701018483246,2.9554442247892614,-2.0606661913068334,1.128913162378817,-0.41391856944339395,3.229905470809448,-4.497138131764893,1.9418170365065834,-0.7353331584260944,0.2034355455241114,2.4245325082710014,2.189100360819232,-1.663186663922016,-0.9396505361002602,1.155459272659314,-3.3435434932569814,1.8198690810894178,-1.4142515158626916,-0.24615560148850515,-2.1599156528674905,2.652044923582772,-2.0368150790937536,-3.0072870705632884,1.302627784475322,0.9691251000442657,-0.2730843769417721,-3.4298174359477347,0.38772941714974846,-2.5868700316052875,-0.8704705805877733,1.9583386133808762,0.4983585891316391,-0.6822196276829765,-2.238847954675052,1.1140795272189177,-2.001759020986708,-0.15573405791597464,1.2998596035546597,1.7284083772471674,3.4407017567414826,-1.2865888317753402,0.38837755819932135,-1.260947915581713,-1.9580662876850317,0.8186543798241694,-1.0273259217217163,1.1871145758962425,-1.646573761424328,0.9083541608252844,1.3840600889113654,-1.5331247832069241,-1.5755440674607364,0.4090883194294228,-2.308549104785666,-0.002265219611423957,-0.6656458877131173,0.3836775511482152,3.031745973762933,0.017039937173656598,2.033928000958346,0.11576639046390343,0.1908468982226876,1.441410815311349,-1.8123870670056252,1.0273667694859596,-0.412000036921943,-0.09719628542390694,-1.0601242547198673,-1.0995986393866586,0.17477027432665315,1.9456344660247864,0.5230559591144884,-0.9443761361652483,-0.15836161163218965,-0.18385156114985057,-1.0040346083990594,-0.027590834852912093,0.5834252106942889,-0.43421917765238544,-0.41962306968558843,0.6058544106307034,-0.9648759535352132,0.5326116577558774,-2.43927321558693,-2.0939496379483384,1.00522794390749,-0.2041214286992694,-1.118061652583049,1.1306664523795495,0.2943693284740563,1.3577429290367224,0.026963182385232456,0.41444443110269913,0.21909760499824013,0.1919974709318552,0.020970114627425825,-1.141892733200053,1.7194888419033918,1.0084601779716544,-0.6091495175492292,-0.8740155877238449,-2.278290507855328,1.980265706995728,2.262794153464693,-1.9426186943300274
MMRF_1030,-18.0343038190727,-10.022821492942784,-11.477504069273277,3.0544194864750214,1.0141566246905087,9.285234156743622,0.34336377262043716,9.201924709182698,2.0521837929987314,-2.397073951486184,1.8269610004025632,1.5927643103731848,1.534944678960264,-2.038579313362278,-1.0534432919407306,2.521340261675245,1.720599361863146,3.683926231707988,-6.278266533108209,-2.35590347294133,-3.9386179847784057,3.1927425860149525,-0.04414501989116473,0.00370192198407027,2.1018085398544892,2.4041615894240658,-2.0207510111289406,1.4904554146361904,3.452561932503396,6.435037307483825,0.33692176290820436,1.9376748833559891,1.2170435543562244,0.5979427586543954,-1.0737813062018196,-1.0736758733643432,-0.009365558620295832,-0.29121131406296763,0.791520360852639,-0.825254427515848,2.5756317322952125,-0.867935486527288,0.05623862445623542,1.4427303888429446,-3.856250354947638,-0.05626663430344457,-1.2688862128449894,3.0430674820593975,4.364101922374442,-1.1287261612922337,-0.8202114349648315,-1.246255191244156,-2.3911066087990194,-2.1604787470185127,1.4640346822915684,-0.9380984615161528,-0.2888179414387636,-2.023398804005655,-0.26913059064912354,-2.9074209330109624,1.3229584791544116,-1.0209261398841305,0.06543021388681663,1.7666180442289046,0.47064614984357567,0.9629747299674088,-1.413579420662637,-0.5821329374055726,-0.012593050342050358,-0.3737981951236447,-1.26218109042089,-0.4826731156768781,2.291827498372893,-0.5600408713078734,0.37065533597770645,-1.2704934993507795,1.707526436144267,-0.17032861295577495,0.8082769326273812,-0.485756758119988,1.1907783965436385,0.23618362593622333,-1.9425403509182972,-2.6582406424371667,-0.011514675022020297,1.0220639218504783,0.12429549805568874,-0.16970695745036046,-1.524573416644453,1.2908275303339771,1.6792157940195354,0.16706447398701002,0.029592084661626144,-1.0550650020552523,-0.6315156686403035,-0.10634461227341523,-0.3589413150984514,-0.2183644615336274,-0.6712369356406033,-0.31905462930171424,-0.033226155772269804,-0.3548741038825959,-0.5527092084689145,0.848980596658698,-0.6308528971609365,-1.0811851467198956,0.17617548362894472,0.39387607827715976,0.25876744736182034,0.24349575474064797,-0.08204373612355316,1.319128069220441,-0.23021405715400506,-0.24580218259707706,0.8867137235997082,0.7034115367514819,1.365327237957991,-0.11832137978010537,1.605631702560858,1.0913265229815037,0.46536503805698787,-0.5520369387976563,-0.80218811964435,0.897180082715942,0.9611457344858152,0.6525943050950798,0.890344761525889,-1.1567572804317063
MMRF_1031,-13.883936886521534,-10.910695572996344,13.404274193083879,16.85996823651041,-5.153004775318555,-5.893798196364049,-8.094786970802373,0.2291928327233205,6.015143603633289,-8.667583451723937,0.7503690884550002,-4.093391362794568,5.409443988905612,-1.654622660504219,-2.256452944030123,7.530337971668328,9.4936772897723,3.9548002863840375,2.189419758002042,-1.194208098756389,-2.5427077034058603,-0.7964542083067384,-0.3303541188899496,-2.893951909692179,2.042536414338059,-0.25084849479793825,4.967607762251805,1.9575957716262282,3.842885129851119,-0.10233750048083594,2.685135912094526,-1.4577868592987768,-1.0018455306522538,-1.3208219673661998,-2.340292259018808,-0.04441691253575362,1.4358617734311376,3.0872861781248657,-0.6366435957773122,-2.454206589624405,2.703593005154432,-4.801759230162208,3.129944195292982,-0.29321846707858584,-4.818448257780912,0.2081902142178155,0.442546437062501,6.240164329773996,3.1098383367573827,-3.576151525267324,-0.32958224253522383,-2.5536217868300115,-3.0605541489365553,-2.353990111751029,1.4487646096823592,2.0776875944541193,3.850351702390061,0.25542722264971635,0.42682978881767314,-0.3681890611303794,0.6677699183015543,1.2415869554716856,-1.4006779712984259,1.2996125514470191,0.1536510587119097,-1.8692502971755764,0.276592792648105,-1.6623242791766897,0.47787393767444925,-2.285969589771912,0.5776832385650827,0.5808948536672566,0.5730901873557543,0.00915885396431406,1.7087047554421801,-1.5795289577581442,1.6567736832172197,-3.3386951966384957,-3.087218849307499,0.13345571874186452,2.094744343680453,-1.8713424340070453,-0.6068572643854871,-1.628111741432255,2.4044143467550003,0.28925344114276774,1.0641036358058331,1.752282280783944,0.22367074931481437,3.376688304907282,-0.4303161887433859,1.4599969262330426,3.0899517153070835,3.6319437921123674,1.1320599599502599,0.09086775365055103,-1.6298240655690275,1.3890969740661907,0.4355926407715473,2.129902388276472,-0.8522419299826894,1.3309897546186005,-1.8546929077981227,-1.4453655188953123,0.31144441888801083,-0.13843884330520978,-0.3362582639968006,-0.8727635698588421,2.3779049896364257,-0.8429129201450576,-0.8803447976493277,2.7153686648885302,-0.1613192544468944,2.720216305839279,0.9583604159926621,-0.02103846728368963,1.459890058008675,-0.17152308131772712,2.1608386529809396,-3.559448382752771,1.7840727483140972,-1.858168483699493,0.5534138845985268,-1.3666999382099019,-1.7923976666976569,-1.7059811134884884,2.2586622992327845,-1.5946818504013203
MMRF_1032,-5.50394229127563,-1.6672815587828924,-12.677258872736466,11.59033291816667,4.883753801364995,5.06455387362097,1.5972233147902177,7.448111985363566,1.2378892887868747,-7.30546861091757,3.0945976860184556,-3.4615967634197684,8.01176142897456,-0.2032320722173249,0.0720810820833147,1.5764201954201968,0.5854595843403683,-5.883152697963301,-3.5826322310102356,0.9246807936883101,-3.4766335539157454,2.202586461747424,3.2280383474602585,1.36578662361738,6.71260729242508,1.0391779231344183,1.1275270318725314,-1.4473765978796518,4.718424912881421,-0.44144125961579145,3.2913313247740623,4.595915995877925,-3.3152958824693832,1.259818028203884,-4.889634452407924,-2.4346569869875965,-1.3673107748697246,-1.5495365726647066,-2.5245516669182937,-1.6430950562910296,0.738351964451445,-3.4152634162488704,2.1161242360263834,0.1022078180333019,-3.3495989982557104,-0.27385346334338295,0.669035334543272,3.701580876981338,3.0866773751957837,-1.925980272858907,-0.048325543808938526,-1.9607024193288338,-3.6495745234532735,-3.136291737104299,2.2508832569983386,-1.3290800892006767,2.9662995856826364,-0.4268207325053312,3.959872789817815,-3.559026572321599,-0.7136392279691941,0.4514905688794455,2.768067354470203,2.562828062104321,2.2376895847322906,1.7600077903510767,0.8518367260107862,0.4191379176794197,-0.4242131939100189,-0.432650163128287,-3.5390546391073707,0.2127472817727313,1.4176179451790074,1.2790870269570942,-2.495351715638648,-0.6445742434638785,-0.1939205680782393,0.8152146105178641,-2.84390997933076,1.8814895805642196,3.017850556334221,-0.7744772900488928,-2.715588770980764,-0.08236465800322838,-4.654086650214533,0.8770287789205705,0.6392774593654295,0.39937999753703785,0.3973426765125458,-2.3829368843837173,-1.9126816574218173,-0.5276543210142473,-0.15043164682726612,-0.46527771581545707,-0.49286143726683723,0.0884921193470934,-0.03001623882065552,0.5072386122065871,-3.02714679993685,0.8823141445792078,-0.5640530517022806,-0.680229464486075,-0.061477539405932174,-0.47262962139032566,0.496770854868439,-1.151102080767443,1.846542088613112,0.39537453251831656,0.5950121731095327,-0.8259032384221034,0.7987864626701532,0.30444295094893287,0.4124462846377468,3.030164847865091,2.296665171217951,1.0187454277575805,0.7784127474669041,-0.030489641586581708,0.5692923995187279,-0.22524957067213408,0.6678405248454209,-1.2115888829783372,-0.7795896882367463,-0.13475182541621983,0.2301977017652095,2.430843697929133,-1.4113699991451856,-1.5307373332692846
MMRF_1033,-28.90680444882841,-9.615327346243529,-10.255043315644873,4.187446444928661,-2.180167966321877,2.514412909911763,-5.805420615704815,1.9127857848760852,1.4594075244296552,0.8457885284441272,-1.7603277109627506,-0.46255536137006975,-4.638004648346239,0.4272054327140807,2.670301196494642,-0.6017852770244395,0.2540758186584224,3.0085708499752593,-3.976302127828889,-3.065070243050514,-1.9786821044238752,-2.7736890169939237,-3.3922775806747625,0.07197755477197579,-2.2249645422967776,1.6141623090357216,2.6847396023560672,-3.532250528870006,-2.1379437099615597,0.8645073042907416,-1.323857849537387,-2.6860251884666906,1.3536741677571764,-1.9150676406648677,2.6059253514040024,-1.3032216229826836,-0.0723926387284572,2.5465253512273405,1.285246313711302,0.02606952612705573,2.2386592246207844,-2.495125794488584,1.8818869290964613,-1.0590953520607034,1.5825450417381428,0.07545284631846273,1.2920261295019493,2.389774870928174,-0.7810757797329253,-1.316649210856997,1.8591778959401535,-1.7672296956738476,0.033913307737035235,0.92141858169662,0.967740388551171,0.7714556889908872,-0.023491444377606505,0.8942340539329635,-0.6841223479401871,-0.8369334707075241,2.6528588154927855,0.6157188253049981,-1.0218539874622794,0.5578539694874305,0.8722853079095203,-1.6176573947964668,0.6335144238710573,-1.8892943906130024,-0.9291136098578381,-2.021579906547925,-0.42762034151065814,0.4255873192230268,1.4813532206110778,0.6270789933581078,0.19187107723277028,-2.5726704404025,0.41373909056299923,-1.6676700387348142,-0.6526775935599501,-1.655606902975774,3.13816774109125,1.6768786014104935,-1.2348439401694316,-1.313924658905955,-0.6483648755838416,0.008548010922188468,-0.8831041760788121,-0.1266746405401013,-0.14150396197894635,0.388320126739267,0.18109473945312946,1.3857638282035514,0.816568628245176,2.495709503202341,-1.646861508391173,0.3881230053577214,1.497689006251333,-1.8003718364580292,1.4021832203804245,0.17807111848686674,0.6119891440233167,-0.06077313194299422,1.6311970669463391,0.8785579810828438,-2.087583040862398,-0.47865657356478536,-0.5801408801022477,0.12545725244065395,-0.6852928820241123,0.48771373085951614,-0.4147066618084797,0.7200956263434202,-0.40031226608018056,-0.4793753646078895,-1.581737442688346,-1.500799997539278,-0.7993190616324823,-0.849435552465133,0.8243103484888746,-0.8195639886473164,2.241580787034949,-0.6320066553239834,-0.1509025431491727,-0.3092317084847654,-0.4442859258510231,-0.1960344690943101,0.4728166205148447,-0.9871264137430753
MMRF_1037,-26.488943261822353,-9.988536580283313,-8.8316003128252,4.418796596864782,-0.8867783794965663,1.9361184414619688,-3.847898636266435,6.517515603873338,3.4967308319620094,-5.416207131541544,5.442308160077906,-4.3716551165074256,0.9762730091098637,-0.07664609412789611,7.064826884785643,2.4238473783817738,-1.0786885267336257,-4.092791825303073,-4.861760288032841,-3.8284874784929306,-3.813078417343031,-1.977503452856618,-3.718471931993422,-0.7810035554240816,-1.0194043329223965,-3.8805707044887323,0.0028975014460303813,-4.881692968568041,4.428813373505754,-1.9528495087734692,-2.110169217806188,1.5897780440460572,1.2418373507340421,-2.3997480337314503,2.3998691329392576,3.099539851735562,-1.880350348983365,2.0868379091055376,-1.705748896476384,-0.7711561644207798,2.6981717510959657,-2.737675103427322,2.8315860145368097,-1.273621742173476,-3.039796041297676,0.6923620065267964,0.011871404404176517,3.3917133173630294,1.787406512959363,-4.762535881474972,1.694231216856906,-4.423473723753985,0.07486737005388888,2.2281397281185034,4.687320738413618,-1.7070971353010282,0.667940113384507,-0.0616435649169172,-0.193227975808766,-1.1595612981782217,1.2035799421256117,0.4302951276530882,1.1871802233714979,0.5048988968158769,1.2833662054060864,-0.0859230288911008,2.956530836316646,-0.4095047729909479,0.8578357057527326,-1.9232657081407059,1.9601369719623125,-1.1575172858394442,0.7180739106522911,3.0538960946863143,-1.0148158836517618,-2.341331112100972,1.666632313199886,1.051886004751744,-3.0167720049546207,0.5576997402288324,1.8919679960299938,-0.7940027654641577,-1.4606821960179475,0.7356198506917762,-0.4939514216782756,-1.069879009352283,-0.7314619642930095,0.4618996366598253,0.18108575399030963,-1.1253050286377975,-2.539106615540625,-0.8063948400880651,1.4625932083578856,-0.3314187246650509,-0.20254111289847823,-0.020111399618135718,0.6156546562077784,0.048197321619267874,1.5449040448200748,0.5718362585593388,0.4082043266757426,1.0644673280042378,-0.1278331643595707,-0.28877564089081137,1.0077468335208708,-0.14272000827139783,0.8686323300725899,0.6813414351811272,-1.8257724962049189,-4.108120619049483,-0.7643543372967556,1.5634195169422778,0.4787556214387442,1.9882328996816279,-0.7163497612005482,-1.5070022801664524,-0.6812513724553173,0.6968788231381801,0.19190215540152641,-1.2555649669284787,1.4393402042227406,-1.9029194865753052,-0.9772281806185811,0.010789316100798875,1.6971348155259633,0.7240707968894972,1.8289556665810704,-0.2838485508833367
MMRF_1038,-25.79998795005295,-12.961769435367602,-3.113587941786636,2.8653067698074497,-1.8748997107529386,3.7750169612962865,-2.946010516676439,2.4055803151252855,0.5863274514950436,-1.770776456552041,10.31658428878171,4.599314061991932,4.060194224637276,2.771128114849496,4.967462068552831,0.549817688767626,0.04042786402175707,-4.014941385516059,-1.6694761423335351,-5.574225636635266,-0.7232635185062691,4.550919257385889,3.900636893601738,5.002943357849187,0.08891018475180072,3.1376733999899056,6.147176873603354,1.6971689660535612,-1.6046296420545976,-5.087799173226861,0.11477644663007688,-1.0996021139815133,0.76544030825101,0.6962861440248916,2.2489218551939385,1.5581114994213041,-1.9961085058730879,3.8069938012181828,1.7746151693585652,-0.08676778094887248,2.9315615292833392,-2.207604806180971,2.940461695019385,-1.1636332985156068,-1.7381272188971844,0.5527558828885564,-1.859471082621843,2.351242551802301,2.833995008473189,-1.8390552101591653,-0.630928977435416,-1.4970312895547877,-0.8327086654663066,1.2254238556416155,3.9578397877959395,0.3059027650059376,1.0046921826289783,-0.9383690421048438,-3.352299060244366,-1.1241245667118767,1.927109477984096,-1.3286101205547003,1.9995578108627343,2.922122039572578,0.7820813634673554,-0.774129477370077,0.8058229049566491,0.8030176311574062,0.7134072941927914,-0.12628908402453579,1.092369581378874,-1.270562618497218,-2.9979208887796487,0.6520540635077064,-0.04736635268968773,-1.0353869100635416,1.012835149910479,-0.018964272817461634,-2.4528862081062814,1.6504462519448697,-0.4163072134468058,-1.002238302950039,-1.2080696667875601,0.996049279292153,2.15641044006851,0.7267713500262504,1.9468271109616442,-3.330913806057361,0.45937796224740096,-1.2823836115838116,-2.800257147479492,0.7629166538680403,0.19658337813981286,-0.6539572252087731,0.8659960816461222,-0.8119873451948526,-0.5056265665817471,-0.1522422370383989,-0.49964317530103497,-0.167293336104004,0.5713428358959454,0.8088375470416005,0.3278587055482594,-1.2539681796247935,-0.3645122894506702,-0.8987513202645516,-0.40813169050929865,1.4707303470715813,0.06112479008773086,-0.34908375832182675,0.18206505747519416,0.6533639913180496,2.746299986617765,0.4979599252218384,-0.6458520931560989,-0.6750978748908485,-0.9435200799549466,-0.3600479295000322,-1.0294420677722813,-0.9578058871081861,1.7623146767703066,-1.032988439173526,0.8843826370441015,-0.06867855014757,0.6045938209600397,1.1061136849165352,0.078920520551256,-3.069028921267193
MMRF_1045,-22.339976859598035,2.43132516511043,0.4121049433929995,-2.6201451079280766,11.28125843092582,0.26826477281039357,-1.41318861382569,-3.877862104336729,7.953090980584592,-7.918015320110648,-8.335038077985454,-1.712848680342305,1.7365392465228353,0.35186390742987667,-1.6032482043356737,7.5926560220341734,1.4665673715455747,-6.233751153351436,-4.446208180454821,0.42333167737466537,-2.2466344609901157,2.1524488496128154,1.0075542869894638,-5.585838690701237,2.9553924170089205,-1.8558600850302849,-1.9356692196106025,6.017694901972905,0.771800072394487,-1.7116353362527412,-3.7705024867198613,-3.8946689008928272,3.5777648618117315,2.5046648259812434,-1.2783043508296041,-2.0971418582110855,-2.574591045649011,-3.2707337071246325,6.1194136301075215,-1.36622448343385,-3.6818392941219567,-2.0958251492963944,-1.279021366607527,0.4466314674545455,3.4790222452937614,-0.978922809573797,2.6439336580060395,-2.9688111869023115,-1.7537689220242203,1.436930363313016,0.3260333066689535,-0.33466664521573325,0.6976585985744335,-1.752309278673291,-1.4832980353672929,0.17129330692426475,-1.3176668250505745,-2.950716365897865,-1.3785130704953443,-0.298393990816463,-0.6934882997832233,0.7507638440665648,-0.15535892019057573,2.42531818783617,0.452212608623571,0.009065522601932404,-1.6112152888511342,0.27488467696498825,-2.1531117127311825,-0.8246180177703407,1.4193631735334358,0.7716220574694491,-1.055791941582929,0.5755490799429971,0.49452974425926427,1.4314942397186445,0.08198091861610811,0.638982303525857,0.04668613773757187,3.761834456594942,1.4969315439185615,1.4167853911662818,0.8205618161054241,-1.037021902585223,-0.7026755497612499,-1.257951926356228,-0.02044617373163973,-0.8739861706633266,1.8619163475901561,-0.5439093257015761,-0.8553165684263394,0.1662901850942844,2.431604058507779,-1.133066047549882,0.8696523971305842,-0.5736300131107108,0.46108602157951883,-0.9216335370518869,3.3363782647490057,0.12557050302762263,-0.6563031418428833,1.3967661024070401,0.5675001722485162,-1.278185751006945,-0.09508839314248677,-0.5943036692033792,1.8544811449928722,0.16592505960029763,-3.144510669850256,1.8673432847196918,1.957834943817845,-0.711366702216631,-2.4377184187425667,0.4907048119948887,-0.3152487261359423,2.642989030971652,-1.7516764503824978,1.842114231105184,0.7432048163029796,-1.3477977611723777,-0.5518760992189842,0.8564095829602297,-1.2394599022671628,0.19502942948762875,-0.9375960588194079,0.4815395429054448,-0.593789689130078,0.39442345280015056
